country,country_code,city,latitude,longitude,geo_point
France,FR,Metz-en-Couture,50.0667,3.06428,"{'type': 'point', 'coordinates': [50.0667, 3.06428]}"
France,FR,Chéreng,50.6106,3.20666,"{'type': 'point', 'coordinates': [50.6106, 3.20666]}"
France,FR,Lambersart,50.65,3.03333,"{'type': 'point', 'coordinates': [50.65, 3.03333]}"
France,FR,La Madeleine,50.646,3.07585,"{'type': 'point', 'coordinates': [50.646, 3.07585]}"
France,FR,Neuville-sous-Montreuil,50.4747,1.7767,"{'type': 'point', 'coordinates': [50.4747, 1.7767]}"
France,FR,Asnières-sur-Seine,48.9167,2.28333,"{'type': 'point', 'coordinates': [48.9167, 2.28333]}"
France,FR,Jeumont,50.2966,4.10108,"{'type': 'point', 'coordinates': [50.2966, 4.10108]}"
France,FR,Cambo-les-Bains,43.3606,-1.39991,"{'type': 'point', 'coordinates': [43.3606, -1.39991]}"
France,FR,Neuville-Saint-Rémy,50.1862,3.22404,"{'type': 'point', 'coordinates': [50.1862, 3.22404]}"
France,FR,Hérin,50.3556,3.45309,"{'type': 'point', 'coordinates': [50.3556, 3.45309]}"
France,FR,Ghyvelde,51.0527,2.52642,"{'type': 'point', 'coordinates': [51.0527, 2.52642]}"
France,FR,Hautmont,50.2508,3.92143,"{'type': 'point', 'coordinates': [50.2508, 3.92143]}"
France,FR,Quiberon,47.4837,-3.11986,"{'type': 'point', 'coordinates': [47.4837, -3.11986]}"
France,FR,Baden,47.6185,-2.9199,"{'type': 'point', 'coordinates': [47.6185, -2.9199]}"
France,FR,Tréguier,48.7847,-3.23196,"{'type': 'point', 'coordinates': [48.7847, -3.23196]}"
France,FR,Prat,48.6768,-3.29807,"{'type': 'point', 'coordinates': [48.6768, -3.29807]}"
France,FR,Quelneuc,47.8239,-2.0661,"{'type': 'point', 'coordinates': [47.8239, -2.0661]}"
France,FR,Pleucadeuc,47.7588,-2.37563,"{'type': 'point', 'coordinates': [47.7588, -2.37563]}"
France,FR,Guichen,47.9681,-1.79576,"{'type': 'point', 'coordinates': [47.9681, -1.79576]}"
France,FR,Rosporden,47.9606,-3.83493,"{'type': 'point', 'coordinates': [47.9606, -3.83493]}"
France,FR,Landerneau,48.4515,-4.25175,"{'type': 'point', 'coordinates': [48.4515, -4.25175]}"
France,FR,Pommerit-le-Vicomte,48.6198,-3.08948,"{'type': 'point', 'coordinates': [48.6198, -3.08948]}"
France,FR,Plouégat-Moysan,48.5713,-3.61004,"{'type': 'point', 'coordinates': [48.5713, -3.61004]}"
France,FR,Guénin,47.9073,-2.98032,"{'type': 'point', 'coordinates': [47.9073, -2.98032]}"
France,FR,Trégunc,47.8556,-3.85271,"{'type': 'point', 'coordinates': [47.8556, -3.85271]}"
France,FR,Isola,44.1857,7.05287,"{'type': 'point', 'coordinates': [44.1857, 7.05287]}"
France,FR,Beaulieu-sur-Mer,43.7069,7.33135,"{'type': 'point', 'coordinates': [43.7069, 7.33135]}"
France,FR,Nice,43.7031,7.26608,"{'type': 'point', 'coordinates': [43.7031, 7.26608]}"
France,FR,Grasse,43.6602,6.92649,"{'type': 'point', 'coordinates': [43.6602, 6.92649]}"
France,FR,Villeneuve-Loubet,43.6579,7.12234,"{'type': 'point', 'coordinates': [43.6579, 7.12234]}"
France,FR,Biot,43.6285,7.0953,"{'type': 'point', 'coordinates': [43.6285, 7.0953]}"
France,FR,Roquebrune-Cap-Martin,43.7641,7.48207,"{'type': 'point', 'coordinates': [43.7641, 7.48207]}"
France,FR,Antibes,43.5858,7.10831,"{'type': 'point', 'coordinates': [43.5858, 7.10831]}"
France,FR,Saint-Laurent-du-Var,43.6732,7.19,"{'type': 'point', 'coordinates': [43.6732, 7.19]}"
France,FR,Flayosc,43.534,6.3966,"{'type': 'point', 'coordinates': [43.534, 6.3966]}"
France,FR,Le Bar-sur-Loup,43.7,6.98333,"{'type': 'point', 'coordinates': [43.7, 6.98333]}"
France,FR,Saint-Raphaël,43.4252,6.76837,"{'type': 'point', 'coordinates': [43.4252, 6.76837]}"
France,FR,Saint-Cézaire-sur-Siagne,43.6502,6.79219,"{'type': 'point', 'coordinates': [43.6502, 6.79219]}"
France,FR,Sainte-Maxime,43.3091,6.63849,"{'type': 'point', 'coordinates': [43.3091, 6.63849]}"
France,FR,Figanières,43.5688,6.49722,"{'type': 'point', 'coordinates': [43.5688, 6.49722]}"
France,FR,Bagnols-en-Forêt,43.5375,6.69814,"{'type': 'point', 'coordinates': [43.5375, 6.69814]}"
France,FR,Trans-en-Provence,43.5033,6.48641,"{'type': 'point', 'coordinates': [43.5033, 6.48641]}"
France,FR,Seillans,43.6362,6.64332,"{'type': 'point', 'coordinates': [43.6362, 6.64332]}"
France,FR,Saint-Tropez,43.2676,6.64049,"{'type': 'point', 'coordinates': [43.2676, 6.64049]}"
France,FR,Gassin,43.2288,6.58549,"{'type': 'point', 'coordinates': [43.2288, 6.58549]}"
France,FR,Draguignan,43.5369,6.46458,"{'type': 'point', 'coordinates': [43.5369, 6.46458]}"
France,FR,Mougins,43.6007,6.99523,"{'type': 'point', 'coordinates': [43.6007, 6.99523]}"
France,FR,Villefranche-sur-Mer,43.7039,7.31088,"{'type': 'point', 'coordinates': [43.7039, 7.31088]}"
France,FR,La Turbie,43.7454,7.40046,"{'type': 'point', 'coordinates': [43.7454, 7.40046]}"
France,FR,Cagnes-sur-Mer,43.6637,7.14882,"{'type': 'point', 'coordinates': [43.6637, 7.14882]}"
France,FR,Peymeinade,43.6424,6.87583,"{'type': 'point', 'coordinates': [43.6424, 6.87583]}"
Czech Republic,CZ,Prague,50.0755,14.4378,"{'type': 'point', 'coordinates': [50.0755, 14.4378]}"
Germany,DE,Frankfurt am Main,50.1109,8.68213,"{'type': 'point', 'coordinates': [50.1109, 8.68213]}"
Spain,ES,Madrid,40.4168,-3.70379,"{'type': 'point', 'coordinates': [40.4168, -3.70379]}"
Brazil,BR,Brasília,-15.8267,-47.9218,"{'type': 'point', 'coordinates': [-15.8267, -47.9218]}"
Italy,IT,Rome,41.9028,12.4964,"{'type': 'point', 'coordinates': [41.9028, 12.4964]}"
Netherlands,NL,Amsterdam,52.3667,4.89454,"{'type': 'point', 'coordinates': [52.3667, 4.89454]}"
Russian Federation,RU,Nizhny Novgorod,56.2965,43.9361,"{'type': 'point', 'coordinates': [56.2965, 43.9361]}"
Russian Federation,RU,St Petersburg,59.9311,30.3609,"{'type': 'point', 'coordinates': [59.9311, 30.3609]}"
Italy,IT,Milan,45.4642,9.18998,"{'type': 'point', 'coordinates': [45.4642, 9.18998]}"
France,FR,Belfort,47.6397,6.86385,"{'type': 'point', 'coordinates': [47.6397, 6.86385]}"
Germany,DE,Hamburg,53.5511,9.99368,"{'type': 'point', 'coordinates': [53.5511, 9.99368]}"
Russian Federation,RU,Moscow,55.7558,37.6173,"{'type': 'point', 'coordinates': [55.7558, 37.6173]}"
Germany,DE,Düsseldorf,51.2277,6.77346,"{'type': 'point', 'coordinates': [51.2277, 6.77346]}"
Switzerland,CH,Zurich,47.3769,8.54169,"{'type': 'point', 'coordinates': [47.3769, 8.54169]}"
Brazil,BR,Rio de Janeiro,-22.9068,-43.1729,"{'type': 'point', 'coordinates': [-22.9068, -43.1729]}"
France,FR,Marseille,43.2965,5.36978,"{'type': 'point', 'coordinates': [43.2965, 5.36978]}"
Poland,PL,Warsaw,52.2297,21.0122,"{'type': 'point', 'coordinates': [52.2297, 21.0122]}"
Brazil,BR,São Paulo,-23.5505,-46.6333,"{'type': 'point', 'coordinates': [-23.5505, -46.6333]}"
Russian Federation,RU,Krasnodar,45.036,38.9746,"{'type': 'point', 'coordinates': [45.036, 38.9746]}"
Russian Federation,RU,Kochenevo (Kochenёvo),55.021,82.2075,"{'type': 'point', 'coordinates': [55.021, 82.2075]}"
Russian Federation,RU,Yekaterinburg,56.8431,60.6454,"{'type': 'point', 'coordinates': [56.8431, 60.6454]}"
Netherlands,NL,Haarlem,52.3874,4.64622,"{'type': 'point', 'coordinates': [52.3874, 4.64622]}"
Germany,DE,Munich,48.1351,11.582,"{'type': 'point', 'coordinates': [48.1351, 11.582]}"
Brazil,BR,Fortaleza,-3.73271,-38.527,"{'type': 'point', 'coordinates': [-3.73271, -38.527]}"
Netherlands,NL,Schiphol,52.3077,4.76742,"{'type': 'point', 'coordinates': [52.3077, 4.76742]}"
Germany,DE,Berlin,52.52,13.405,"{'type': 'point', 'coordinates': [52.52, 13.405]}"
Switzerland,CH,Opfikon,47.4347,8.56711,"{'type': 'point', 'coordinates': [47.4347, 8.56711]}"
Germany,DE,Bempflingen,48.5735,9.26551,"{'type': 'point', 'coordinates': [48.5735, 9.26551]}"
Chile,CL,Santiago,-33.4489,-70.6693,"{'type': 'point', 'coordinates': [-33.4489, -70.6693]}"
Russian Federation,RU,Ufa,54.7348,55.9579,"{'type': 'point', 'coordinates': [54.7348, 55.9579]}"
Italy,IT,Seui,39.8391,9.32347,"{'type': 'point', 'coordinates': [39.8391, 9.32347]}"
Italy,IT,Passoscuro,41.9021,12.1572,"{'type': 'point', 'coordinates': [41.9021, 12.1572]}"
Italy,IT,Signa,43.7942,11.1036,"{'type': 'point', 'coordinates': [43.7942, 11.1036]}"
Italy,IT,Naples,40.8518,14.2681,"{'type': 'point', 'coordinates': [40.8518, 14.2681]}"
Italy,IT,Palermo,38.132,13.3356,"{'type': 'point', 'coordinates': [38.132, 13.3356]}"
Italy,IT,Squinzano,40.4351,18.0409,"{'type': 'point', 'coordinates': [40.4351, 18.0409]}"
Italy,IT,Trezzano sul Naviglio,45.4221,9.06342,"{'type': 'point', 'coordinates': [45.4221, 9.06342]}"
Italy,IT,Maierato,38.7111,16.1753,"{'type': 'point', 'coordinates': [38.7111, 16.1753]}"
Italy,IT,Mondragone,41.114,13.8916,"{'type': 'point', 'coordinates': [41.114, 13.8916]}"
Italy,IT,Policoro,40.2128,16.6779,"{'type': 'point', 'coordinates': [40.2128, 16.6779]}"
Italy,IT,Cosenza,39.2989,16.2531,"{'type': 'point', 'coordinates': [39.2989, 16.2531]}"
Italy,IT,Capo Mazzo,40.9244,14.3507,"{'type': 'point', 'coordinates': [40.9244, 14.3507]}"
Italy,IT,Ponte A Elsa,43.6891,10.8928,"{'type': 'point', 'coordinates': [43.6891, 10.8928]}"
Italy,IT,Calenzano,43.8545,11.1661,"{'type': 'point', 'coordinates': [43.8545, 11.1661]}"
Italy,IT,Nuoro,40.3199,9.32568,"{'type': 'point', 'coordinates': [40.3199, 9.32568]}"
Italy,IT,Pianello,43.6262,13.1307,"{'type': 'point', 'coordinates': [43.6262, 13.1307]}"
Italy,IT,Abano Terme,45.3575,11.7872,"{'type': 'point', 'coordinates': [45.3575, 11.7872]}"
Italy,IT,Vercelli,45.3216,8.41989,"{'type': 'point', 'coordinates': [45.3216, 8.41989]}"
Italy,IT,Bistagno,44.6606,8.37163,"{'type': 'point', 'coordinates': [44.6606, 8.37163]}"
Italy,IT,Tromello,45.2089,8.87054,"{'type': 'point', 'coordinates': [45.2089, 8.87054]}"
Italy,IT,Pisa,43.7085,10.4036,"{'type': 'point', 'coordinates': [43.7085, 10.4036]}"
Italy,IT,Saronno,45.6251,9.03517,"{'type': 'point', 'coordinates': [45.6251, 9.03517]}"
Italy,IT,Pozzuoli,40.8459,14.0933,"{'type': 'point', 'coordinates': [40.8459, 14.0933]}"
Italy,IT,Domus de Maria,38.9445,8.8625,"{'type': 'point', 'coordinates': [38.9445, 8.8625]}"
Italy,IT,Papariano,45.8056,13.4164,"{'type': 'point', 'coordinates': [45.8056, 13.4164]}"
Italy,IT,Somma Lombardo,45.6821,8.70759,"{'type': 'point', 'coordinates': [45.6821, 8.70759]}"
Italy,IT,Lucca,43.8376,10.4951,"{'type': 'point', 'coordinates': [43.8376, 10.4951]}"
Italy,IT,Pescara,42.4584,14.2028,"{'type': 'point', 'coordinates': [42.4584, 14.2028]}"
Italy,IT,Francavilla al Mare,42.4216,14.2822,"{'type': 'point', 'coordinates': [42.4216, 14.2822]}"
Italy,IT,Teramo,42.6612,13.699,"{'type': 'point', 'coordinates': [42.6612, 13.699]}"
Italy,IT,Nichelino,45.0003,7.65305,"{'type': 'point', 'coordinates': [45.0003, 7.65305]}"
Italy,IT,Brescia,45.5356,10.2147,"{'type': 'point', 'coordinates': [45.5356, 10.2147]}"
Italy,IT,Borgaro Torinese,45.1512,7.65543,"{'type': 'point', 'coordinates': [45.1512, 7.65543]}"
Italy,IT,Leporano,40.3822,17.3343,"{'type': 'point', 'coordinates': [40.3822, 17.3343]}"
Italy,IT,Bari,41.1207,16.8698,"{'type': 'point', 'coordinates': [41.1207, 16.8698]}"
Italy,IT,Monteiasi,40.4999,17.3826,"{'type': 'point', 'coordinates': [40.4999, 17.3826]}"
Italy,IT,Rende,39.3315,16.1804,"{'type': 'point', 'coordinates': [39.3315, 16.1804]}"
Italy,IT,Giovinazzo,41.185,16.6705,"{'type': 'point', 'coordinates': [41.185, 16.6705]}"
Italy,IT,Fragagnano,40.4302,17.4755,"{'type': 'point', 'coordinates': [40.4302, 17.4755]}"
Italy,IT,Valenzano,41.0438,16.8849,"{'type': 'point', 'coordinates': [41.0438, 16.8849]}"
Italy,IT,San Procopio,38.2821,15.8908,"{'type': 'point', 'coordinates': [38.2821, 15.8908]}"
Italy,IT,Trapani,38.0176,12.5362,"{'type': 'point', 'coordinates': [38.0176, 12.5362]}"
Italy,IT,Gambara,45.2537,10.2943,"{'type': 'point', 'coordinates': [45.2537, 10.2943]}"
Italy,IT,Piossasco,44.988,7.4601,"{'type': 'point', 'coordinates': [44.988, 7.4601]}"
Italy,IT,Genoa,44.4048,8.94439,"{'type': 'point', 'coordinates': [44.4048, 8.94439]}"
Italy,IT,Sesto San Giovanni,45.5333,9.22585,"{'type': 'point', 'coordinates': [45.5333, 9.22585]}"
Italy,IT,Corsico,45.431,9.11093,"{'type': 'point', 'coordinates': [45.431, 9.11093]}"
Italy,IT,Montirone,45.4464,10.2288,"{'type': 'point', 'coordinates': [45.4464, 10.2288]}"
Italy,IT,Cava Manara,45.1401,9.10774,"{'type': 'point', 'coordinates': [45.1401, 9.10774]}"
Italy,IT,Poasco-Sorigherio,45.4031,9.23092,"{'type': 'point', 'coordinates': [45.4031, 9.23092]}"
Italy,IT,Piacenza,45.0524,9.69342,"{'type': 'point', 'coordinates': [45.0524, 9.69342]}"
Italy,IT,Pavia,45.1921,9.15917,"{'type': 'point', 'coordinates': [45.1921, 9.15917]}"
Italy,IT,San Teodoro,44.4146,8.91,"{'type': 'point', 'coordinates': [44.4146, 8.91]}"
Italy,IT,Novara,45.4469,8.62118,"{'type': 'point', 'coordinates': [45.4469, 8.62118]}"
Italy,IT,Turin,45.0705,7.68682,"{'type': 'point', 'coordinates': [45.0705, 7.68682]}"
Italy,IT,Spinone al Lago,45.7648,9.92157,"{'type': 'point', 'coordinates': [45.7648, 9.92157]}"
Italy,IT,Botteghino,44.7444,10.3642,"{'type': 'point', 'coordinates': [44.7444, 10.3642]}"
Italy,IT,Sarmeola,45.424,11.8167,"{'type': 'point', 'coordinates': [45.424, 11.8167]}"
Italy,IT,Thiene,45.7088,11.4796,"{'type': 'point', 'coordinates': [45.7088, 11.4796]}"
Italy,IT,Padova,45.408,11.8859,"{'type': 'point', 'coordinates': [45.408, 11.8859]}"
Italy,IT,Villanova,44.2474,11.9806,"{'type': 'point', 'coordinates': [44.2474, 11.9806]}"
Italy,IT,Parma,44.7994,10.3262,"{'type': 'point', 'coordinates': [44.7994, 10.3262]}"
Italy,IT,Luzzara,44.9593,10.6895,"{'type': 'point', 'coordinates': [44.9593, 10.6895]}"
Italy,IT,Montebelluna,45.775,12.049,"{'type': 'point', 'coordinates': [45.775, 12.049]}"
Italy,IT,Codigoro,44.8309,12.1107,"{'type': 'point', 'coordinates': [44.8309, 12.1107]}"
Italy,IT,Mestre,45.4917,12.2454,"{'type': 'point', 'coordinates': [45.4917, 12.2454]}"
Italy,IT,Ravenna,44.4134,12.2012,"{'type': 'point', 'coordinates': [44.4134, 12.2012]}"
Italy,IT,Ponte,41.2155,14.6983,"{'type': 'point', 'coordinates': [41.2155, 14.6983]}"
Italy,IT,Salvaterra,44.5993,10.7686,"{'type': 'point', 'coordinates': [44.5993, 10.7686]}"
Italy,IT,Latisana,45.7686,13.0062,"{'type': 'point', 'coordinates': [45.7686, 13.0062]}"
Italy,IT,Trento,46.0679,11.1211,"{'type': 'point', 'coordinates': [46.0679, 11.1211]}"
Italy,IT,Scorzè,45.5741,12.1116,"{'type': 'point', 'coordinates': [45.5741, 12.1116]}"
Italy,IT,Pannocchia,44.677,10.3093,"{'type': 'point', 'coordinates': [44.677, 10.3093]}"
Italy,IT,Cortemaggiore,44.9919,9.92844,"{'type': 'point', 'coordinates': [44.9919, 9.92844]}"
Italy,IT,Forlì,44.2218,12.0414,"{'type': 'point', 'coordinates': [44.2218, 12.0414]}"
Italy,IT,Cornaredo,45.5013,9.02681,"{'type': 'point', 'coordinates': [45.5013, 9.02681]}"
Italy,IT,Costa Volpino,45.8277,10.1008,"{'type': 'point', 'coordinates': [45.8277, 10.1008]}"
Italy,IT,Lentate sul Seveso,45.6764,9.11774,"{'type': 'point', 'coordinates': [45.6764, 9.11774]}"
Italy,IT,San Donato Milanese,45.4105,9.26838,"{'type': 'point', 'coordinates': [45.4105, 9.26838]}"
Italy,IT,Lecce,40.3515,18.175,"{'type': 'point', 'coordinates': [40.3515, 18.175]}"
Italy,IT,Arese,45.5505,9.07741,"{'type': 'point', 'coordinates': [45.5505, 9.07741]}"
Italy,IT,San Salvatore Monferrato,44.9949,8.56639,"{'type': 'point', 'coordinates': [44.9949, 8.56639]}"
Italy,IT,Baranzate,45.5272,9.11724,"{'type': 'point', 'coordinates': [45.5272, 9.11724]}"
Italy,IT,Cinisello Balsamo,45.5582,9.21495,"{'type': 'point', 'coordinates': [45.5582, 9.21495]}"
Italy,IT,Il Rosi,43.8571,11.141,"{'type': 'point', 'coordinates': [43.8571, 11.141]}"
Italy,IT,Montemurlo,43.9269,11.0372,"{'type': 'point', 'coordinates': [43.9269, 11.0372]}"
Italy,IT,Civitavecchia,42.0933,11.7967,"{'type': 'point', 'coordinates': [42.0933, 11.7967]}"
Italy,IT,Loreto,43.4362,13.6123,"{'type': 'point', 'coordinates': [43.4362, 13.6123]}"
Italy,IT,Nurallao,39.7891,9.07802,"{'type': 'point', 'coordinates': [39.7891, 9.07802]}"
Italy,IT,Velletri,41.6857,12.7775,"{'type': 'point', 'coordinates': [41.6857, 12.7775]}"
Italy,IT,Pomezia,41.6693,12.5012,"{'type': 'point', 'coordinates': [41.6693, 12.5012]}"
Italy,IT,Origgio,45.5968,9.01645,"{'type': 'point', 'coordinates': [45.5968, 9.01645]}"
Italy,IT,Torrion Quartara,45.4182,8.61472,"{'type': 'point', 'coordinates': [45.4182, 8.61472]}"
Italy,IT,Grugliasco,45.0652,7.57954,"{'type': 'point', 'coordinates': [45.0652, 7.57954]}"
Italy,IT,Castel Guelfo di Bologna,44.4317,11.6759,"{'type': 'point', 'coordinates': [44.4317, 11.6759]}"
Italy,IT,Montefiascone,42.5425,12.0319,"{'type': 'point', 'coordinates': [42.5425, 12.0319]}"
Italy,IT,Albano Laziale,41.7275,12.659,"{'type': 'point', 'coordinates': [41.7275, 12.659]}"
Italy,IT,Spezzano Piccolo,39.2901,16.3421,"{'type': 'point', 'coordinates': [39.2901, 16.3421]}"
Italy,IT,Cesano Boscone,45.4421,9.09445,"{'type': 'point', 'coordinates': [45.4421, 9.09445]}"
Italy,IT,Merate,45.6886,9.4208,"{'type': 'point', 'coordinates': [45.6886, 9.4208]}"
Italy,IT,Carvico,45.7019,9.4858,"{'type': 'point', 'coordinates': [45.7019, 9.4858]}"
Italy,IT,Civate,45.8281,9.34294,"{'type': 'point', 'coordinates': [45.8281, 9.34294]}"
Italy,IT,Bogliasco,44.3807,9.06926,"{'type': 'point', 'coordinates': [44.3807, 9.06926]}"
Italy,IT,Biella,45.563,8.05796,"{'type': 'point', 'coordinates': [45.563, 8.05796]}"
Italy,IT,Cuorgnè,45.3934,7.65015,"{'type': 'point', 'coordinates': [45.3934, 7.65015]}"
Italy,IT,Gerbido,45.0445,7.61408,"{'type': 'point', 'coordinates': [45.0445, 7.61408]}"
Italy,IT,Leffe,45.7979,9.88426,"{'type': 'point', 'coordinates': [45.7979, 9.88426]}"
Italy,IT,Liscate,45.4832,9.4103,"{'type': 'point', 'coordinates': [45.4832, 9.4103]}"
Italy,IT,Bresso,45.5379,9.18921,"{'type': 'point', 'coordinates': [45.5379, 9.18921]}"
Italy,IT,Cuneo,44.3907,7.54828,"{'type': 'point', 'coordinates': [44.3907, 7.54828]}"
Italy,IT,Cusano Milanino,45.5519,9.18373,"{'type': 'point', 'coordinates': [45.5519, 9.18373]}"
Italy,IT,Sangiano,45.8751,8.63333,"{'type': 'point', 'coordinates': [45.8751, 8.63333]}"
Italy,IT,Turate,45.6573,9.00424,"{'type': 'point', 'coordinates': [45.6573, 9.00424]}"
Italy,IT,Ponte a Ema,43.7396,11.2977,"{'type': 'point', 'coordinates': [43.7396, 11.2977]}"
Italy,IT,Sestri Levante,44.2732,9.39683,"{'type': 'point', 'coordinates': [44.2732, 9.39683]}"
Italy,IT,Casale Monferrato,45.1334,8.4525,"{'type': 'point', 'coordinates': [45.1334, 8.4525]}"
Italy,IT,Venaria Reale,45.126,7.63136,"{'type': 'point', 'coordinates': [45.126, 7.63136]}"
Italy,IT,Orbassano,45.0055,7.53813,"{'type': 'point', 'coordinates': [45.0055, 7.53813]}"
Italy,IT,Novate Milanese,45.5305,9.13954,"{'type': 'point', 'coordinates': [45.5305, 9.13954]}"
Italy,IT,Ronchetto Delle Rane,45.4011,9.18199,"{'type': 'point', 'coordinates': [45.4011, 9.18199]}"
Italy,IT,Rivoli,45.0707,7.51465,"{'type': 'point', 'coordinates': [45.0707, 7.51465]}"
Italy,IT,Bovezzo,45.59,10.2418,"{'type': 'point', 'coordinates': [45.59, 10.2418]}"
Italy,IT,Rivarolo Canavese,45.3283,7.7211,"{'type': 'point', 'coordinates': [45.3283, 7.7211]}"
Italy,IT,Friola,45.6778,11.6789,"{'type': 'point', 'coordinates': [45.6778, 11.6789]}"
Italy,IT,Verona,45.4299,10.9844,"{'type': 'point', 'coordinates': [45.4299, 10.9844]}"
Italy,IT,Grumolo delle Abbadesse,45.5169,11.672,"{'type': 'point', 'coordinates': [45.5169, 11.672]}"
Italy,IT,San Felice,45.4596,11.0346,"{'type': 'point', 'coordinates': [45.4596, 11.0346]}"
Italy,IT,Zelarino,45.5151,12.2079,"{'type': 'point', 'coordinates': [45.5151, 12.2079]}"
Italy,IT,Navedano,45.7552,9.0947,"{'type': 'point', 'coordinates': [45.7552, 9.0947]}"
Italy,IT,Bettola-Zeloforomagno,45.4308,9.3087,"{'type': 'point', 'coordinates': [45.4308, 9.3087]}"
Italy,IT,Mel,46.0638,12.09,"{'type': 'point', 'coordinates': [46.0638, 12.09]}"
Italy,IT,Mogliano Veneto,45.5559,12.2429,"{'type': 'point', 'coordinates': [45.5559, 12.2429]}"
Italy,IT,Treviso,45.6667,12.2416,"{'type': 'point', 'coordinates': [45.6667, 12.2416]}"
Italy,IT,Lignano Sabbiadoro,45.6759,13.1173,"{'type': 'point', 'coordinates': [45.6759, 13.1173]}"
Italy,IT,Rivara,44.8406,11.1695,"{'type': 'point', 'coordinates': [44.8406, 11.1695]}"
Italy,IT,Lioni,40.8808,15.1833,"{'type': 'point', 'coordinates': [40.8808, 15.1833]}"
Italy,IT,Villa Salina,44.5545,11.3518,"{'type': 'point', 'coordinates': [44.5545, 11.3518]}"
Italy,IT,Renazzo,44.7653,11.286,"{'type': 'point', 'coordinates': [44.7653, 11.286]}"
Italy,IT,Venice,45.4371,12.3327,"{'type': 'point', 'coordinates': [45.4371, 12.3327]}"
Italy,IT,Aragona,37.399,13.6197,"{'type': 'point', 'coordinates': [37.399, 13.6197]}"
Italy,IT,Bologna,44.4938,11.3387,"{'type': 'point', 'coordinates': [44.4938, 11.3387]}"
Italy,IT,Villarazzo,45.6801,11.904,"{'type': 'point', 'coordinates': [45.6801, 11.904]}"
Italy,IT,Porcia,45.963,12.6164,"{'type': 'point', 'coordinates': [45.963, 12.6164]}"
Italy,IT,Castellarano,44.5182,10.7373,"{'type': 'point', 'coordinates': [44.5182, 10.7373]}"
Italy,IT,Ponticella,44.4545,11.3785,"{'type': 'point', 'coordinates': [44.4545, 11.3785]}"
Italy,IT,Pordenone,45.9569,12.6605,"{'type': 'point', 'coordinates': [45.9569, 12.6605]}"
Italy,IT,Casoria,40.9075,14.293,"{'type': 'point', 'coordinates': [40.9075, 14.293]}"
